condition,objective,rung_id,candidate_id,order,r2,shannon_h,n_domains,dominant_domain
FTD->FTD,o_min,xgb_tree_d1,m052519_o_min_ord8_rk00005,8,0.3235758549066547,2.5,6,Air Pollution
FTD->FTD,o_min,xgb_tree_d1,m065524_o_min_ord21_rk00010,21,0.3235244634240164,2.6606732334168424,7,Democracy
FTD->FTD,o_min,xgb_tree_d1,m067515_o_min_ord23_rk00001,23,0.3231966400854118,2.9140163035068443,9,Democracy
FTD->FTD,o_min,xgb_tree_d1,m071520_o_min_ord27_rk00006,27,0.3229817606577378,2.815460540067162,9,Democracy
FTD->FTD,o_min,xgb_tree_d1,m053518_o_min_ord9_rk00004,9,0.322891685386339,2.197159723424149,5,Temperature
FTD->FTD,o_min,xgb_tree_d1,m066527_o_min_ord22_rk00013,22,0.3228602261088736,2.9019469592513696,9,Democracy
FTD->FTD,o_min,xgb_tree_d1,m073519_o_min_ord29_rk00005,29,0.322834943060537,2.8271584782454653,9,Democracy
FTD->FTD,o_min,xgb_tree_d1,m054518_o_min_ord10_rk00004,10,0.3227988864619378,2.4464393446710155,6,Temperature
FTD->FTD,o_min,xgb_tree_d1,m069530_o_min_ord25_rk00016,25,0.3227175156540437,2.84307418942857,8,Democracy
FTD->FTD,o_min,xgb_tree_d1,m058530_o_min_ord14_rk00016,14,0.3223802194630287,2.6455933144511468,7,Temperature
FTD->FTD,o_min,xgb_tree_d1,m057531_o_min_ord13_rk00017,13,0.322332063716186,2.2954656791802917,5,Air Pollution
FTD->FTD,o_min,xgb_tree_d1,m067522_o_min_ord23_rk00008,23,0.3220210192135707,2.9140163035068443,9,Democracy
FTD->FTD,o_min,xgb_tree_d1,m057522_o_min_ord13_rk00008,13,0.3220207299181635,2.6612262562697895,7,Temperature
FTD->FTD,o_min,xgb_tree_d1,m058520_o_min_ord14_rk00006,14,0.3220028897732777,2.8423709931771084,8,Temperature
FTD->FTD,o_min,xgb_tree_d1,m072532_o_min_ord28_rk00018,28,0.3220015738931627,3.0210687638074782,10,Democracy
FTD->FTD,o_min,xgb_tree_d1,m069531_o_min_ord25_rk00017,25,0.3219941754869352,2.8888840705376357,9,Democracy
FTD->FTD,o_min,xgb_tree_d1,m064517_o_min_ord20_rk00003,20,0.321967129147953,2.6841837197791887,7,Temperature
FTD->FTD,o_min,xgb_tree_d1,m068525_o_min_ord24_rk00011,24,0.3218753487458895,2.892079563925711,9,Democracy
FTD->FTD,o_min,xgb_tree_d1,m071534_o_min_ord27_rk00020,27,0.3216581935453455,2.9024425973114867,9,Democracy
FTD->FTD,o_min,xgb_tree_d1,m070530_o_min_ord26_rk00016,26,0.3214909508989477,2.8536700092563416,9,Democracy
FTD->FTD,o_min,xgb_tree_d1,m062527_o_min_ord18_rk00013,18,0.3214752666843278,2.683542362433231,7,Temperature
FTD->FTD,o_min,xgb_tree_d1,m064525_o_min_ord20_rk00011,20,0.3214258794014232,2.6037016960573482,7,Democracy
FTD->FTD,o_min,xgb_tree_d1,m061527_o_min_ord17_rk00013,17,0.3213838858615204,2.7045348998193433,7,Temperature
FTD->FTD,o_min,xgb_tree_d1,m062534_o_min_ord18_rk00020,18,0.3212797857881406,2.6416041678685938,7,Precipitation/droughts
FTD->FTD,o_min,xgb_tree_d1,m069521_o_min_ord25_rk00007,25,0.3212430755537907,2.8888840705376357,9,Democracy
FTD->FTD,o_min,xgb_tree_d1,m065517_o_min_ord21_rk00003,21,0.3211986233123506,2.7373227798185953,7,Temperature
FTD->FTD,o_min,xgb_tree_d1,m069529_o_min_ord25_rk00015,25,0.320828644766674,2.8888840705376357,9,Democracy
FTD->FTD,o_min,xgb_tree_d1,m063523_o_min_ord19_rk00009,19,0.3208155132783251,2.6292492238560348,7,Temperature
FTD->FTD,o_min,xgb_tree_d1,m060527_o_min_ord16_rk00013,16,0.3207233932772397,2.6556390622295662,7,Temperature
FTD->FTD,o_min,xgb_tree_d1,m068518_o_min_ord24_rk00004,24,0.3205732089139144,2.8699100232740657,9,Democracy
FTD->FTD,o_min,xgb_tree_d1,m072531_o_min_ord28_rk00017,28,0.3205549966540355,2.7754316010011366,9,Democracy
FTD->FTD,o_min,xgb_tree_d1,m069520_o_min_ord25_rk00006,25,0.3204884606992422,2.8676013115120567,9,Democracy
