condition,model_level,objective,candidate_id,r2,baseline_r2
CN->CN,d3,o_max,m024009_o_max_ord27_rk00010,0.4349595208923065,0.4306775257058849
CN->CN,d3,o_max,m024006_o_max_ord27_rk00007,0.4348337110749261,0.4306775257058849
CN->CN,d3,o_max,m023017_o_max_ord26_rk00018,0.4346454748931684,0.4306775257058849
CN->CN,d3,o_max,m000017_o_max_ord3_rk00018,0.434201476752349,0.4306775257058849
CN->CN,d3,o_max,m003010_o_max_ord6_rk00011,0.4341095163879672,0.4306775257058849
CN->CN,d3,o_max,m000011_o_max_ord3_rk00012,0.4341008469954825,0.4306775257058849
CN->CN,d3,o_max,m002002_o_max_ord5_rk00003,0.4335557650853726,0.4306775257058849
CN->CN,d3,o_max,m003009_o_max_ord6_rk00010,0.4334434551800162,0.4306775257058849
CN->CN,d3,o_max,m020014_o_max_ord23_rk00015,0.433400623848552,0.4306775257058849
CN->CN,d3,o_max,m003005_o_max_ord6_rk00006,0.4332046546253579,0.4306775257058849
CN->CN,d3,o_min,m071519_o_min_ord27_rk00005,0.4626141330480209,0.4306775257058849
CN->CN,d3,o_min,m068529_o_min_ord24_rk00015,0.461661023842546,0.4306775257058849
CN->CN,d3,o_min,m068533_o_min_ord24_rk00019,0.4600332612682383,0.4306775257058849
CN->CN,d3,o_min,m063532_o_min_ord19_rk00018,0.4594409619830157,0.4306775257058849
CN->CN,d3,o_min,m071516_o_min_ord27_rk00002,0.4594008706013227,0.4306775257058849
CN->CN,d3,o_min,m071520_o_min_ord27_rk00006,0.4593595964079278,0.4306775257058849
CN->CN,d3,o_min,m071528_o_min_ord27_rk00014,0.4591739839114508,0.4306775257058849
CN->CN,d3,o_min,m068517_o_min_ord24_rk00003,0.4580266139443518,0.4306775257058849
CN->CN,d3,o_min,m071533_o_min_ord27_rk00019,0.4572473265979924,0.4306775257058849
CN->CN,d3,o_min,m071517_o_min_ord27_rk00003,0.456399255098289,0.4306775257058849
CN->CN,d3,o_min,m068519_o_min_ord24_rk00005,0.4557770915449322,0.4306775257058849
CN->CN,d3,o_min,m068528_o_min_ord24_rk00014,0.4552545924855069,0.4306775257058849
CN->CN,d3,o_min,m071525_o_min_ord27_rk00011,0.4546260539639234,0.4306775257058849
CN->CN,d3,o_min,m062532_o_min_ord18_rk00018,0.453614546208952,0.4306775257058849
CN->CN,d3,o_min,m070521_o_min_ord26_rk00007,0.4531021036340089,0.4306775257058849
CN->CN,d3,o_min,m067530_o_min_ord23_rk00016,0.4528235433457203,0.4306775257058849
CN->CN,d3,o_min,m071531_o_min_ord27_rk00017,0.4526697376603503,0.4306775257058849
CN->CN,d3,o_min,m068530_o_min_ord24_rk00016,0.4522858998882862,0.4306775257058849
CN->CN,d3,o_min,m068526_o_min_ord24_rk00012,0.4519605578029948,0.4306775257058849
CN->CN,d3,o_min,m071522_o_min_ord27_rk00008,0.4515519451684872,0.4306775257058849
AD->AD,OLS,o_max,m000002_o_max_ord3_rk00003,0.4788020484470705,0.4460730234786797
AD->AD,OLS,o_max,m000003_o_max_ord3_rk00004,0.4785206166486941,0.4460730234786797
AD->AD,OLS,o_max,m001013_o_max_ord4_rk00014,0.4779075271468794,0.4460730234786797
AD->AD,OLS,o_max,m000019_o_max_ord3_rk00020,0.4775250688035494,0.4460730234786797
AD->AD,OLS,o_max,m000014_o_max_ord3_rk00015,0.4775007993392127,0.4460730234786797
AD->AD,OLS,o_max,m000017_o_max_ord3_rk00018,0.4773579946882421,0.4460730234786797
AD->AD,OLS,o_max,m001008_o_max_ord4_rk00009,0.4772853450452177,0.4460730234786797
AD->AD,OLS,o_max,m000000_o_max_ord3_rk00001,0.476956875732869,0.4460730234786797
AD->AD,OLS,o_max,m000010_o_max_ord3_rk00011,0.4755677262238409,0.4460730234786797
AD->AD,OLS,o_max,m000011_o_max_ord3_rk00012,0.4750008229834975,0.4460730234786797
AD->AD,OLS,o_max,m001016_o_max_ord4_rk00017,0.4749598696354287,0.4460730234786797
AD->AD,OLS,o_max,m000004_o_max_ord3_rk00005,0.4748768419426549,0.4460730234786797
AD->AD,OLS,o_max,m000018_o_max_ord3_rk00019,0.4747070372333161,0.4460730234786797
AD->AD,OLS,o_max,m000006_o_max_ord3_rk00007,0.4746938285621143,0.4460730234786797
AD->AD,OLS,o_max,m002010_o_max_ord5_rk00011,0.4744955718681976,0.4460730234786797
AD->AD,OLS,o_max,m002004_o_max_ord5_rk00005,0.4740718804238726,0.4460730234786797
AD->AD,OLS,o_max,m000009_o_max_ord3_rk00010,0.4737248811528983,0.4460730234786797
AD->AD,OLS,o_max,m000008_o_max_ord3_rk00009,0.4736247351578146,0.4460730234786797
AD->AD,OLS,o_max,m001005_o_max_ord4_rk00006,0.473137567276734,0.4460730234786797
AD->AD,OLS,o_max,m002018_o_max_ord5_rk00019,0.4727052823650655,0.4460730234786797
AD->AD,OLS,o_min,m048528_o_min_ord4_rk00014,0.4684023461934062,0.4460730234786797
AD->AD,OLS,o_min,m048533_o_min_ord4_rk00019,0.4655818958199822,0.4460730234786797
AD->AD,OLS,o_min,m048517_o_min_ord4_rk00003,0.4641965957503822,0.4460730234786797
AD->AD,OLS,o_min,m048525_o_min_ord4_rk00011,0.462071786332706,0.4460730234786797
AD->AD,OLS,o_min,m047528_o_min_ord3_rk00014,0.4611296020431609,0.4460730234786797
AD->AD,OLS,o_min,m048518_o_min_ord4_rk00004,0.4608303295316507,0.4460730234786797
AD->AD,OLS,o_min,m048520_o_min_ord4_rk00006,0.4591281793052192,0.4460730234786797
AD->AD,OLS,o_min,m047531_o_min_ord3_rk00017,0.4579699337958574,0.4460730234786797
AD->AD,OLS,o_min,m048519_o_min_ord4_rk00005,0.4570198667266488,0.4460730234786797
AD->AD,OLS,o_min,m048526_o_min_ord4_rk00012,0.4559339979977768,0.4460730234786797
AD->AD,OLS,o_min,m048523_o_min_ord4_rk00009,0.454851946435263,0.4460730234786797
AD->AD,OLS,o_min,m047515_o_min_ord3_rk00001,0.4535708225486058,0.4460730234786797
AD->AD,OLS,o_min,m051526_o_min_ord7_rk00012,0.4532671469376702,0.4460730234786797
AD->AD,OLS,o_min,m047533_o_min_ord3_rk00019,0.4524477345692311,0.4460730234786797
AD->AD,OLS,o_min,m048532_o_min_ord4_rk00018,0.446935914107745,0.4460730234786797
AD->AD,OLS,o_min,m048527_o_min_ord4_rk00013,0.4434689048016442,0.4460730234786797
AD->AD,OLS,o_min,m048531_o_min_ord4_rk00017,0.4428272718092789,0.4460730234786797
AD->AD,OLS,o_min,m048530_o_min_ord4_rk00016,0.4410161606459895,0.4460730234786797
AD->AD,OLS,o_min,m047527_o_min_ord3_rk00013,0.4335252476265092,0.4460730234786797
AD->AD,OLS,o_min,m048522_o_min_ord4_rk00008,0.4318305658128951,0.4460730234786797
AD->AD,d1,o_max,m000015_o_max_ord3_rk00016,0.4162503957585586,0.3774855720819737
AD->AD,d1,o_max,m006018_o_max_ord9_rk00019,0.4086411556333111,0.3774855720819737
AD->AD,d1,o_max,m004017_o_max_ord7_rk00018,0.399309198626485,0.3774855720819737
AD->AD,d1,o_max,m001016_o_max_ord4_rk00017,0.3956125597140432,0.3774855720819737
AD->AD,d1,o_max,m001010_o_max_ord4_rk00011,0.3950958754461624,0.3774855720819737
AD->AD,d1,o_max,m004005_o_max_ord7_rk00006,0.3943218229123255,0.3774855720819737
AD->AD,d1,o_max,m006001_o_max_ord9_rk00002,0.3935274234683278,0.3774855720819737
AD->AD,d1,o_max,m000017_o_max_ord3_rk00018,0.3929187750555772,0.3774855720819737
AD->AD,d1,o_max,m007018_o_max_ord10_rk00019,0.3926131928124157,0.3774855720819737
AD->AD,d1,o_max,m004008_o_max_ord7_rk00009,0.3925002856196259,0.3774855720819737
AD->AD,d1,o_max,m002003_o_max_ord5_rk00004,0.3917773178459999,0.3774855720819737
AD->AD,d1,o_max,m027017_o_max_ord30_rk00018,0.3912913603972462,0.3774855720819737
AD->AD,d1,o_max,m027003_o_max_ord30_rk00004,0.3903627530058506,0.3774855720819737
AD->AD,d1,o_max,m002010_o_max_ord5_rk00011,0.3902527212677592,0.3774855720819737
AD->AD,d1,o_max,m005015_o_max_ord8_rk00016,0.3900552496879225,0.3774855720819737
AD->AD,d1,o_max,m005003_o_max_ord8_rk00004,0.3896038626617988,0.3774855720819737
AD->AD,d1,o_max,m005004_o_max_ord8_rk00005,0.3894173420617837,0.3774855720819737
AD->AD,d1,o_max,m004000_o_max_ord7_rk00001,0.3883961537362358,0.3774855720819737
AD->AD,d1,o_max,m006004_o_max_ord9_rk00005,0.3880098753168784,0.3774855720819737
AD->AD,d1,o_max,m006016_o_max_ord9_rk00017,0.3875375361142851,0.3774855720819737
AD->AD,d1,o_min,m053532_o_min_ord9_rk00018,0.4398618190336815,0.3774855720819737
AD->AD,d1,o_min,m065534_o_min_ord21_rk00020,0.4366996051316748,0.3774855720819737
AD->AD,d1,o_min,m063532_o_min_ord19_rk00018,0.4355230279553007,0.3774855720819737
AD->AD,d1,o_min,m068518_o_min_ord24_rk00004,0.4350819285499897,0.3774855720819737
AD->AD,d1,o_min,m073524_o_min_ord29_rk00010,0.4346658243293667,0.3774855720819737
AD->AD,d1,o_min,m051533_o_min_ord7_rk00019,0.4345140401303385,0.3774855720819737
AD->AD,d1,o_min,m063531_o_min_ord19_rk00017,0.4340014735057941,0.3774855720819737
AD->AD,d1,o_min,m057529_o_min_ord13_rk00015,0.4336407016620999,0.3774855720819737
AD->AD,d1,o_min,m071515_o_min_ord27_rk00001,0.4330352006993173,0.3774855720819737
AD->AD,d1,o_min,m070518_o_min_ord26_rk00004,0.4316172772402784,0.3774855720819737
AD->AD,d1,o_min,m072531_o_min_ord28_rk00017,0.4308888844349375,0.3774855720819737
AD->AD,d1,o_min,m071518_o_min_ord27_rk00004,0.4306268118598044,0.3774855720819737
AD->AD,d1,o_min,m072534_o_min_ord28_rk00020,0.4289178202840407,0.3774855720819737
AD->AD,d1,o_min,m062525_o_min_ord18_rk00011,0.4288622496400804,0.3774855720819737
AD->AD,d1,o_min,m064531_o_min_ord20_rk00017,0.428594551239853,0.3774855720819737
AD->AD,d1,o_min,m073533_o_min_ord29_rk00019,0.4284742439872088,0.3774855720819737
AD->AD,d1,o_min,m072520_o_min_ord28_rk00006,0.4283252380126694,0.3774855720819737
AD->AD,d1,o_min,m068522_o_min_ord24_rk00008,0.4282401396509949,0.3774855720819737
AD->AD,d1,o_min,m071534_o_min_ord27_rk00020,0.4278997696865783,0.3774855720819737
AD->AD,d1,o_min,m073532_o_min_ord29_rk00018,0.427506896102833,0.3774855720819737
AD->AD,d2,o_max,m000015_o_max_ord3_rk00016,0.4393790056460108,0.375665965241416
AD->AD,d2,o_max,m003000_o_max_ord6_rk00001,0.4213406883438886,0.375665965241416
AD->AD,d2,o_max,m005016_o_max_ord8_rk00017,0.4211951692745207,0.375665965241416
AD->AD,d2,o_max,m004005_o_max_ord7_rk00006,0.4183910048951188,0.375665965241416
AD->AD,d2,o_max,m003016_o_max_ord6_rk00017,0.4161001109771647,0.375665965241416
AD->AD,d2,o_max,m001010_o_max_ord4_rk00011,0.4151016413135038,0.375665965241416
AD->AD,d2,o_max,m002011_o_max_ord5_rk00012,0.411983794557952,0.375665965241416
AD->AD,d2,o_max,m004000_o_max_ord7_rk00001,0.4119834544164557,0.375665965241416
AD->AD,d2,o_max,m000017_o_max_ord3_rk00018,0.4116795901900622,0.375665965241416
AD->AD,d2,o_max,m006016_o_max_ord9_rk00017,0.4116581355150096,0.375665965241416
AD->AD,d2,o_max,m003010_o_max_ord6_rk00011,0.4114541514276431,0.375665965241416
AD->AD,d2,o_max,m002005_o_max_ord5_rk00006,0.4110660754984799,0.375665965241416
AD->AD,d2,o_max,m001016_o_max_ord4_rk00017,0.4103437644544826,0.375665965241416
AD->AD,d2,o_max,m004012_o_max_ord7_rk00013,0.4102273665790841,0.375665965241416
AD->AD,d2,o_max,m004008_o_max_ord7_rk00009,0.4097732138952804,0.375665965241416
AD->AD,d2,o_max,m004007_o_max_ord7_rk00008,0.4071503615072309,0.375665965241416
AD->AD,d2,o_max,m004010_o_max_ord7_rk00011,0.4066065323392703,0.375665965241416
AD->AD,d2,o_max,m006004_o_max_ord9_rk00005,0.4059675091464236,0.375665965241416
AD->AD,d2,o_max,m000018_o_max_ord3_rk00019,0.4054035538419031,0.375665965241416
AD->AD,d2,o_max,m003006_o_max_ord6_rk00007,0.4050937200587681,0.375665965241416
AD->AD,d2,o_min,m061516_o_min_ord17_rk00002,0.44831758329754,0.375665965241416
AD->AD,d2,o_min,m055529_o_min_ord11_rk00015,0.4480675344698396,0.375665965241416
AD->AD,d2,o_min,m066527_o_min_ord22_rk00013,0.4477267428835511,0.375665965241416
AD->AD,d2,o_min,m049530_o_min_ord5_rk00016,0.4476075230342142,0.375665965241416
AD->AD,d2,o_min,m054520_o_min_ord10_rk00006,0.4474595146968372,0.375665965241416
AD->AD,d2,o_min,m053532_o_min_ord9_rk00018,0.4464716806097415,0.375665965241416
AD->AD,d2,o_min,m055532_o_min_ord11_rk00018,0.4451108023782366,0.375665965241416
AD->AD,d2,o_min,m073524_o_min_ord29_rk00010,0.4442593374013992,0.375665965241416
AD->AD,d2,o_min,m071518_o_min_ord27_rk00004,0.4437099039360642,0.375665965241416
AD->AD,d2,o_min,m051533_o_min_ord7_rk00019,0.4431988887771915,0.375665965241416
AD->AD,d2,o_min,m062515_o_min_ord18_rk00001,0.4413440988859036,0.375665965241416
AD->AD,d2,o_min,m061529_o_min_ord17_rk00015,0.4407598115384193,0.375665965241416
AD->AD,d2,o_min,m062533_o_min_ord18_rk00019,0.4402430607497596,0.375665965241416
AD->AD,d2,o_min,m060534_o_min_ord16_rk00020,0.4398915706526382,0.375665965241416
AD->AD,d2,o_min,m054518_o_min_ord10_rk00004,0.4395982003693863,0.375665965241416
AD->AD,d2,o_min,m064518_o_min_ord20_rk00004,0.4394194953052703,0.375665965241416
AD->AD,d2,o_min,m064523_o_min_ord20_rk00009,0.4390200482802456,0.375665965241416
AD->AD,d2,o_min,m068528_o_min_ord24_rk00014,0.4389655921533926,0.375665965241416
AD->AD,d2,o_min,m047528_o_min_ord3_rk00014,0.4389326702335636,0.375665965241416
AD->AD,d2,o_min,m071520_o_min_ord27_rk00006,0.4387878425296571,0.375665965241416
AD->AD,d3,o_max,m000015_o_max_ord3_rk00016,0.4519285353033451,0.3735763205413001
AD->AD,d3,o_max,m005004_o_max_ord8_rk00005,0.4400754676381717,0.3735763205413001
AD->AD,d3,o_max,m002010_o_max_ord5_rk00011,0.4306689815379788,0.3735763205413001
AD->AD,d3,o_max,m006004_o_max_ord9_rk00005,0.4300942882119191,0.3735763205413001
AD->AD,d3,o_max,m000017_o_max_ord3_rk00018,0.4272516114106192,0.3735763205413001
AD->AD,d3,o_max,m004008_o_max_ord7_rk00009,0.4267772599791638,0.3735763205413001
AD->AD,d3,o_max,m001016_o_max_ord4_rk00017,0.426685513135673,0.3735763205413001
AD->AD,d3,o_max,m002009_o_max_ord5_rk00010,0.4247418330211133,0.3735763205413001
AD->AD,d3,o_max,m002005_o_max_ord5_rk00006,0.4245257210579025,0.3735763205413001
AD->AD,d3,o_max,m001010_o_max_ord4_rk00011,0.4233966624494302,0.3735763205413001
AD->AD,d3,o_max,m004005_o_max_ord7_rk00006,0.4231650137022441,0.3735763205413001
AD->AD,d3,o_max,m005003_o_max_ord8_rk00004,0.4204782539071462,0.3735763205413001
AD->AD,d3,o_max,m006001_o_max_ord9_rk00002,0.4198755757753714,0.3735763205413001
AD->AD,d3,o_max,m000007_o_max_ord3_rk00008,0.419000094154365,0.3735763205413001
AD->AD,d3,o_max,m007009_o_max_ord10_rk00010,0.4182320681140518,0.3735763205413001
AD->AD,d3,o_max,m006016_o_max_ord9_rk00017,0.4180918239821604,0.3735763205413001
AD->AD,d3,o_max,m005012_o_max_ord8_rk00013,0.4155737438170775,0.3735763205413001
AD->AD,d3,o_max,m002013_o_max_ord5_rk00014,0.4155508584845412,0.3735763205413001
AD->AD,d3,o_max,m002002_o_max_ord5_rk00003,0.4152135886896139,0.3735763205413001
AD->AD,d3,o_max,m006009_o_max_ord9_rk00010,0.4151034808702303,0.3735763205413001
AD->AD,d3,o_min,m049530_o_min_ord5_rk00016,0.4666285242918748,0.3735763205413001
AD->AD,d3,o_min,m065526_o_min_ord21_rk00012,0.456191094499626,0.3735763205413001
AD->AD,d3,o_min,m072523_o_min_ord28_rk00009,0.4556824060950919,0.3735763205413001
AD->AD,d3,o_min,m066527_o_min_ord22_rk00013,0.455660145270596,0.3735763205413001
AD->AD,d3,o_min,m073526_o_min_ord29_rk00012,0.4541611201228737,0.3735763205413001
AD->AD,d3,o_min,m058518_o_min_ord14_rk00004,0.4540126660716453,0.3735763205413001
AD->AD,d3,o_min,m061529_o_min_ord17_rk00015,0.453553045514091,0.3735763205413001
AD->AD,d3,o_min,m070518_o_min_ord26_rk00004,0.4527176536030389,0.3735763205413001
AD->AD,d3,o_min,m048516_o_min_ord4_rk00002,0.4524771969783164,0.3735763205413001
AD->AD,d3,o_min,m064519_o_min_ord20_rk00005,0.4523974027775642,0.3735763205413001
AD->AD,d3,o_min,m065528_o_min_ord21_rk00014,0.4508496435411292,0.3735763205413001
AD->AD,d3,o_min,m067526_o_min_ord23_rk00012,0.4497282645351795,0.3735763205413001
AD->AD,d3,o_min,m067531_o_min_ord23_rk00017,0.4495036791133922,0.3735763205413001
AD->AD,d3,o_min,m062530_o_min_ord18_rk00016,0.4494692681136983,0.3735763205413001
AD->AD,d3,o_min,m067523_o_min_ord23_rk00009,0.4492504157332754,0.3735763205413001
AD->AD,d3,o_min,m072522_o_min_ord28_rk00008,0.449198352612267,0.3735763205413001
AD->AD,d3,o_min,m072519_o_min_ord28_rk00005,0.4490179429934603,0.3735763205413001
AD->AD,d3,o_min,m048521_o_min_ord4_rk00007,0.4486237468727175,0.3735763205413001
AD->AD,d3,o_min,m071520_o_min_ord27_rk00006,0.4486171176071938,0.3735763205413001
AD->AD,d3,o_min,m072533_o_min_ord28_rk00019,0.447924234221182,0.3735763205413001
AD->FTD,OLS,o_max,m001019_o_max_ord4_rk00020,0.3379140544371299,0.2409865406807285
AD->FTD,OLS,o_max,m000001_o_max_ord3_rk00002,0.2574286189164045,0.2409865406807285
AD->FTD,OLS,o_max,m004013_o_max_ord7_rk00014,0.1909187737146906,0.2409865406807285
AD->FTD,OLS,o_max,m003014_o_max_ord6_rk00015,0.1770336467237681,0.2409865406807285
AD->FTD,OLS,o_max,m012016_o_max_ord15_rk00017,0.1723268222626603,0.2409865406807285
AD->FTD,OLS,o_max,m007014_o_max_ord10_rk00015,0.1601121203325601,0.2409865406807285
AD->FTD,OLS,o_max,m011018_o_max_ord14_rk00019,0.1594424476211493,0.2409865406807285
AD->FTD,OLS,o_max,m008006_o_max_ord11_rk00007,0.1579865343545112,0.2409865406807285
AD->FTD,OLS,o_max,m007019_o_max_ord10_rk00020,0.155150174603686,0.2409865406807285
AD->FTD,OLS,o_max,m003010_o_max_ord6_rk00011,0.1483229461636535,0.2409865406807285
AD->FTD,OLS,o_max,m007004_o_max_ord10_rk00005,0.1481072884020774,0.2409865406807285
AD->FTD,OLS,o_max,m009007_o_max_ord12_rk00008,0.1457336375387654,0.2409865406807285
AD->FTD,OLS,o_max,m000018_o_max_ord3_rk00019,0.1438302473812831,0.2409865406807285
AD->FTD,OLS,o_max,m007001_o_max_ord10_rk00002,0.1402812631756538,0.2409865406807285
AD->FTD,OLS,o_max,m006011_o_max_ord9_rk00012,0.1399841783182374,0.2409865406807285
AD->FTD,OLS,o_max,m003017_o_max_ord6_rk00018,0.1389957723808893,0.2409865406807285
AD->FTD,OLS,o_max,m003006_o_max_ord6_rk00007,0.1363195330465658,0.2409865406807285
AD->FTD,OLS,o_max,m002014_o_max_ord5_rk00015,0.1356850905964572,0.2409865406807285
AD->FTD,OLS,o_max,m002012_o_max_ord5_rk00013,0.1316173718182214,0.2409865406807285
AD->FTD,OLS,o_max,m009012_o_max_ord12_rk00013,0.1302571610606659,0.2409865406807285
AD->FTD,OLS,o_min,m048525_o_min_ord4_rk00011,0.2947098807779889,0.2409865406807285
AD->FTD,OLS,o_min,m048520_o_min_ord4_rk00006,0.248323260906311,0.2409865406807285
AD->FTD,OLS,o_min,m047525_o_min_ord3_rk00011,0.2417692007485791,0.2409865406807285
AD->FTD,OLS,o_min,m047531_o_min_ord3_rk00017,0.2178974982640029,0.2409865406807285
AD->FTD,OLS,o_min,m048533_o_min_ord4_rk00019,0.2158243252539062,0.2409865406807285
AD->FTD,OLS,o_min,m048518_o_min_ord4_rk00004,0.2078654063689829,0.2409865406807285
AD->FTD,OLS,o_min,m048528_o_min_ord4_rk00014,0.2026405591577061,0.2409865406807285
AD->FTD,OLS,o_min,m047528_o_min_ord3_rk00014,0.1931450130863954,0.2409865406807285
AD->FTD,OLS,o_min,m048517_o_min_ord4_rk00003,0.1883048773362412,0.2409865406807285
AD->FTD,OLS,o_min,m048519_o_min_ord4_rk00005,0.1850379893049351,0.2409865406807285
AD->FTD,OLS,o_min,m048526_o_min_ord4_rk00012,0.1685825342611401,0.2409865406807285
AD->FTD,OLS,o_min,m048521_o_min_ord4_rk00007,0.1658006277117042,0.2409865406807285
AD->FTD,OLS,o_min,m047515_o_min_ord3_rk00001,0.1550338512085457,0.2409865406807285
AD->FTD,OLS,o_min,m048531_o_min_ord4_rk00017,0.1418490535664013,0.2409865406807285
AD->FTD,OLS,o_min,m047530_o_min_ord3_rk00016,0.1411594802194783,0.2409865406807285
AD->FTD,OLS,o_min,m047533_o_min_ord3_rk00019,0.1264434020646468,0.2409865406807285
AD->FTD,OLS,o_min,m047517_o_min_ord3_rk00003,0.1094195418712105,0.2409865406807285
AD->FTD,OLS,o_min,m053519_o_min_ord9_rk00005,0.1091418663844354,0.2409865406807285
AD->FTD,OLS,o_min,m048516_o_min_ord4_rk00002,0.1045947539158689,0.2409865406807285
AD->FTD,OLS,o_min,m050515_o_min_ord6_rk00001,0.0958866373742791,0.2409865406807285
AD->FTD,d1,o_max,m023000_o_max_ord26_rk00001,0.3185667812652026,0.2286003333730834
AD->FTD,d1,o_max,m020007_o_max_ord23_rk00008,0.3184839803141206,0.2286003333730834
AD->FTD,d1,o_max,m020004_o_max_ord23_rk00005,0.3155975561988504,0.2286003333730834
AD->FTD,d1,o_max,m018006_o_max_ord21_rk00007,0.3153022397924008,0.2286003333730834
AD->FTD,d1,o_max,m019014_o_max_ord22_rk00015,0.3144086351086974,0.2286003333730834
AD->FTD,d1,o_max,m024000_o_max_ord27_rk00001,0.3120323152843788,0.2286003333730834
AD->FTD,d1,o_max,m018015_o_max_ord21_rk00016,0.3096656948744295,0.2286003333730834
AD->FTD,d1,o_max,m026017_o_max_ord29_rk00018,0.3088150761790307,0.2286003333730834
AD->FTD,d1,o_max,m022002_o_max_ord25_rk00003,0.3087236389275852,0.2286003333730834
AD->FTD,d1,o_max,m020002_o_max_ord23_rk00003,0.3086442908116814,0.2286003333730834
AD->FTD,d1,o_max,m018000_o_max_ord21_rk00001,0.3081282719710184,0.2286003333730834
AD->FTD,d1,o_max,m025018_o_max_ord28_rk00019,0.3072054401550141,0.2286003333730834
AD->FTD,d1,o_max,m026018_o_max_ord29_rk00019,0.3062814738182159,0.2286003333730834
AD->FTD,d1,o_max,m021000_o_max_ord24_rk00001,0.305124528452852,0.2286003333730834
AD->FTD,d1,o_max,m021019_o_max_ord24_rk00020,0.3047198300885888,0.2286003333730834
AD->FTD,d1,o_max,m018004_o_max_ord21_rk00005,0.3021922363989675,0.2286003333730834
AD->FTD,d1,o_max,m016000_o_max_ord19_rk00001,0.3020080764054978,0.2286003333730834
AD->FTD,d1,o_max,m014000_o_max_ord17_rk00001,0.3006103325830821,0.2286003333730834
AD->FTD,d1,o_max,m019004_o_max_ord22_rk00005,0.2999066783644205,0.2286003333730834
AD->FTD,d1,o_max,m020008_o_max_ord23_rk00009,0.2984581489903362,0.2286003333730834
AD->FTD,d1,o_min,m048534_o_min_ord4_rk00020,0.3207903209255219,0.2286003333730834
AD->FTD,d1,o_min,m049520_o_min_ord5_rk00006,0.316086605010662,0.2286003333730834
AD->FTD,d1,o_min,m064517_o_min_ord20_rk00003,0.3061875234721816,0.2286003333730834
AD->FTD,d1,o_min,m059527_o_min_ord15_rk00013,0.3058546676494369,0.2286003333730834
AD->FTD,d1,o_min,m060523_o_min_ord16_rk00009,0.305611219429621,0.2286003333730834
AD->FTD,d1,o_min,m060526_o_min_ord16_rk00012,0.3045013634772188,0.2286003333730834
AD->FTD,d1,o_min,m048524_o_min_ord4_rk00010,0.3028345155834072,0.2286003333730834
AD->FTD,d1,o_min,m048522_o_min_ord4_rk00008,0.3025461184801762,0.2286003333730834
AD->FTD,d1,o_min,m063526_o_min_ord19_rk00012,0.3021812250553199,0.2286003333730834
AD->FTD,d1,o_min,m047526_o_min_ord3_rk00012,0.2989686929710119,0.2286003333730834
AD->FTD,d1,o_min,m049534_o_min_ord5_rk00020,0.2986832397911613,0.2286003333730834
AD->FTD,d1,o_min,m056521_o_min_ord12_rk00007,0.2985690398167721,0.2286003333730834
AD->FTD,d1,o_min,m064529_o_min_ord20_rk00015,0.298542079232834,0.2286003333730834
AD->FTD,d1,o_min,m066532_o_min_ord22_rk00018,0.298241904448257,0.2286003333730834
AD->FTD,d1,o_min,m059533_o_min_ord15_rk00019,0.2969012851902769,0.2286003333730834
AD->FTD,d1,o_min,m059517_o_min_ord15_rk00003,0.2968928500173817,0.2286003333730834
AD->FTD,d1,o_min,m059519_o_min_ord15_rk00005,0.2962980977557694,0.2286003333730834
AD->FTD,d1,o_min,m061520_o_min_ord17_rk00006,0.2952334733919377,0.2286003333730834
AD->FTD,d1,o_min,m050522_o_min_ord6_rk00008,0.2950928749681381,0.2286003333730834
AD->FTD,d1,o_min,m055520_o_min_ord11_rk00006,0.2948264361372208,0.2286003333730834
AD->FTD,d2,o_max,m023000_o_max_ord26_rk00001,0.3418155875423517,0.2368923968450776
AD->FTD,d2,o_max,m021010_o_max_ord24_rk00011,0.3386065267456435,0.2368923968450776
AD->FTD,d2,o_max,m021019_o_max_ord24_rk00020,0.3383672624371311,0.2368923968450776
AD->FTD,d2,o_max,m015000_o_max_ord18_rk00001,0.3383368701214283,0.2368923968450776
AD->FTD,d2,o_max,m018004_o_max_ord21_rk00005,0.3341298778560331,0.2368923968450776
AD->FTD,d2,o_max,m022002_o_max_ord25_rk00003,0.3307516638862939,0.2368923968450776
AD->FTD,d2,o_max,m018012_o_max_ord21_rk00013,0.3261796997274035,0.2368923968450776
AD->FTD,d2,o_max,m026017_o_max_ord29_rk00018,0.3251366471183176,0.2368923968450776
AD->FTD,d2,o_max,m019000_o_max_ord22_rk00001,0.3245324844115314,0.2368923968450776
AD->FTD,d2,o_max,m021000_o_max_ord24_rk00001,0.3234243800626172,0.2368923968450776
AD->FTD,d2,o_max,m016000_o_max_ord19_rk00001,0.3220445338991293,0.2368923968450776
AD->FTD,d2,o_max,m017018_o_max_ord20_rk00019,0.3169810876644586,0.2368923968450776
AD->FTD,d2,o_max,m017011_o_max_ord20_rk00012,0.316073436094674,0.2368923968450776
AD->FTD,d2,o_max,m018015_o_max_ord21_rk00016,0.3136230803469547,0.2368923968450776
AD->FTD,d2,o_max,m019001_o_max_ord22_rk00002,0.3133937929874296,0.2368923968450776
AD->FTD,d2,o_max,m019004_o_max_ord22_rk00005,0.3124044762999194,0.2368923968450776
AD->FTD,d2,o_max,m025018_o_max_ord28_rk00019,0.3120823520746092,0.2368923968450776
AD->FTD,d2,o_max,m020000_o_max_ord23_rk00001,0.3111322759458572,0.2368923968450776
