objective,rung,model_id,order,global_oof_r2,shannon_h,n_domains,dominant_domain
o_min,xgb_tree_d3,m050534_o_min_ord6_rk00020,6,0.2443161076641297,2.2516291673878226,5,Precipitation/droughts
o_min,xgb_tree_d3,m051515_o_min_ord7_rk00001,7,0.2284891166194979,2.2359263506290326,5,Precipitation/droughts
o_min,xgb_tree_d3,m051516_o_min_ord7_rk00002,7,0.2434848278908046,1.3787834934861753,3,Democracy
o_min,xgb_tree_d3,m051517_o_min_ord7_rk00003,7,0.24796213609191464,2.2359263506290326,5,Precipitation/droughts
o_min,xgb_tree_d3,m051518_o_min_ord7_rk00004,7,0.2504041279823256,1.9502120649147465,4,Air Pollution
o_min,xgb_tree_d3,m051519_o_min_ord7_rk00005,7,0.2375322644701584,1.3787834934861753,3,Democracy
o_min,xgb_tree_d3,m051520_o_min_ord7_rk00006,7,0.2538877615572803,2.1280852788913944,5,Air Pollution
o_min,xgb_tree_d3,m051521_o_min_ord7_rk00007,7,0.2365845260906072,2.2359263506290326,5,Precipitation/droughts
o_min,xgb_tree_d3,m051522_o_min_ord7_rk00008,7,0.23264572541144268,2.2359263506290326,5,Precipitation/droughts
o_min,xgb_tree_d3,m051523_o_min_ord7_rk00009,7,0.2432527127251004,1.9502120649147465,4,Precipitation/droughts
o_min,xgb_tree_d3,m051524_o_min_ord7_rk00010,7,0.2569702802721534,1.8423709931771088,4,Air Pollution
o_min,xgb_tree_d3,m051525_o_min_ord7_rk00011,7,0.24903256049052191,1.950212064914747,4,Air Pollution
o_min,xgb_tree_d3,m051526_o_min_ord7_rk00012,7,0.24122664887956768,1.8423709931771086,4,Democracy
o_min,xgb_tree_d3,m051527_o_min_ord7_rk00013,7,0.2582618802203188,1.8423709931771088,4,Air Pollution
o_min,xgb_tree_d3,m051528_o_min_ord7_rk00014,7,0.2565535229161674,1.8423709931771088,4,Air Pollution
o_min,xgb_tree_d3,m051529_o_min_ord7_rk00015,7,0.23268859673439046,1.8423709931771086,4,Democracy
o_min,xgb_tree_d3,m051530_o_min_ord7_rk00016,7,0.24760730970048572,1.9502120649147465,4,Air Pollution
o_min,xgb_tree_d3,m051531_o_min_ord7_rk00017,7,0.248161357404157,1.5566567074628228,3,Democracy
o_min,xgb_tree_d3,m051532_o_min_ord7_rk00018,7,0.2388933035284293,1.8423709931771086,4,Democracy
o_min,xgb_tree_d3,m051533_o_min_ord7_rk00019,7,0.23780422839285487,1.8423709931771086,4,Democracy
o_min,xgb_tree_d3,m051534_o_min_ord7_rk00020,7,0.24402292297349126,2.5216406363433186,6,Precipitation/droughts
o_min,xgb_tree_d3,m052515_o_min_ord8_rk00001,8,0.2516281249203154,2.25,5,Air Pollution
o_min,xgb_tree_d3,m052516_o_min_ord8_rk00002,8,0.2490807759827669,2.25,5,Temperature
o_min,xgb_tree_d3,m052517_o_min_ord8_rk00003,8,0.2386129488865154,2.1556390622295662,5,Socioeconomic
o_min,xgb_tree_d3,m052518_o_min_ord8_rk00004,8,0.25111687193578447,2.25,5,Temperature
o_min,xgb_tree_d3,m052519_o_min_ord8_rk00005,8,0.25074837130397243,2.5,6,Air Pollution
o_min,xgb_tree_d3,m052520_o_min_ord8_rk00006,8,0.24319480071343813,2.25,5,Temperature
o_min,xgb_tree_d3,m052521_o_min_ord8_rk00007,8,0.2465593329975212,1.9056390622295665,4,Socioeconomic
o_min,xgb_tree_d3,m052522_o_min_ord8_rk00008,8,0.24338957655436677,2.25,5,Temperature
o_min,xgb_tree_d3,m052523_o_min_ord8_rk00009,8,0.23598305157068988,2.5,6,Precipitation/droughts
o_min,xgb_tree_d3,m052524_o_min_ord8_rk00010,8,0.2519466625215858,1.561278124459133,3,Precipitation/droughts
o_min,xgb_tree_d3,m052525_o_min_ord8_rk00011,8,0.23148524311730623,1.75,4,Democracy
o_min,xgb_tree_d3,m052526_o_min_ord8_rk00012,8,0.24099068568860926,2.25,5,Precipitation/droughts
