model_level,objective,candidate_id,full_r2,baseline_r2,best_single_r2
OLS,o_max,m013009_o_max_ord16_rk00010,0.1934829039800504,0.21830556511390897,0.2303020596862248
OLS,o_max,m000012_o_max_ord3_rk00013,0.1925530436756704,0.21830556511390897,0.2303020596862248
OLS,o_max,m002002_o_max_ord5_rk00003,0.1925324142035041,0.21830556511390897,0.2303020596862248
OLS,o_max,m002000_o_max_ord5_rk00001,0.19217896382813004,0.21830556511390897,0.2303020596862248
OLS,o_max,m003007_o_max_ord6_rk00008,0.19184426069901706,0.21830556511390897,0.2303020596862248
OLS,o_max,m001017_o_max_ord4_rk00018,0.19176542648999206,0.21830556511390897,0.2303020596862248
OLS,o_max,m002011_o_max_ord5_rk00012,0.19168437293760177,0.21830556511390897,0.2303020596862248
OLS,o_max,m002017_o_max_ord5_rk00018,0.19163553019684476,0.21830556511390897,0.2303020596862248
OLS,o_max,m000014_o_max_ord3_rk00015,0.19127917607168843,0.21830556511390897,0.2303020596862248
OLS,o_max,m002019_o_max_ord5_rk00020,0.1910721957115361,0.21830556511390897,0.2303020596862248
OLS,o_max,m003011_o_max_ord6_rk00012,0.19096552996361027,0.21830556511390897,0.2303020596862248
OLS,o_max,m002013_o_max_ord5_rk00014,0.1903938821029223,0.21830556511390897,0.2303020596862248
OLS,o_max,m003002_o_max_ord6_rk00003,0.19027217983823042,0.21830556511390897,0.2303020596862248
OLS,o_max,m012016_o_max_ord15_rk00017,0.189979563227191,0.21830556511390897,0.2303020596862248
OLS,o_max,m001012_o_max_ord4_rk00013,0.18960567303421916,0.21830556511390897,0.2303020596862248
OLS,o_max,m000003_o_max_ord3_rk00004,0.1895135538014805,0.21830556511390897,0.2303020596862248
OLS,o_max,m003005_o_max_ord6_rk00006,0.1893584889174802,0.21830556511390897,0.2303020596862248
OLS,o_max,m000004_o_max_ord3_rk00005,0.18922899834065288,0.21830556511390897,0.2303020596862248
OLS,o_max,m007014_o_max_ord10_rk00015,0.18913739254829076,0.21830556511390897,0.2303020596862248
OLS,o_max,m000008_o_max_ord3_rk00009,0.18838570905425722,0.21830556511390897,0.2303020596862248
OLS,o_max,m004003_o_max_ord7_rk00004,0.18786343562621732,0.21830556511390897,0.2303020596862248
OLS,o_max,m003006_o_max_ord6_rk00007,0.18652400400104374,0.21830556511390897,0.2303020596862248
OLS,o_max,m003017_o_max_ord6_rk00018,0.18647096329765356,0.21830556511390897,0.2303020596862248
OLS,o_max,m002007_o_max_ord5_rk00008,0.18599325467068695,0.21830556511390897,0.2303020596862248
d1,o_min,m048534_o_min_ord4_rk00020,0.24712458621769784,0.23712987345457692,0.2458599080617255
d1,o_min,m048531_o_min_ord4_rk00017,0.24589615933056042,0.23712987345457692,0.2458599080617255
d1,o_min,m048522_o_min_ord4_rk00008,0.24487277779614292,0.23712987345457692,0.2458599080617255
d1,o_min,m061517_o_min_ord17_rk00003,0.24468121613630422,0.23712987345457692,0.2458599080617255
d1,o_min,m050530_o_min_ord6_rk00016,0.24450524715717836,0.23712987345457692,0.2458599080617255
d1,o_min,m061534_o_min_ord17_rk00020,0.24432689588990086,0.23712987345457692,0.2458599080617255
d1,o_min,m047533_o_min_ord3_rk00019,0.24428719519176323,0.23712987345457692,0.2458599080617255
d1,o_min,m059518_o_min_ord15_rk00004,0.24422191364725787,0.23712987345457692,0.2458599080617255
d1,o_min,m061522_o_min_ord17_rk00008,0.24415161290639031,0.23712987345457692,0.2458599080617255
d1,o_min,m061527_o_min_ord17_rk00013,0.24411211316425674,0.23712987345457692,0.2458599080617255
d1,o_min,m053531_o_min_ord9_rk00017,0.24300113619634256,0.23712987345457692,0.2458599080617255
d1,o_min,m060524_o_min_ord16_rk00010,0.24286047234713615,0.23712987345457692,0.2458599080617255
d1,o_min,m052517_o_min_ord8_rk00003,0.24270814760323212,0.23712987345457692,0.2458599080617255
d1,o_min,m060527_o_min_ord16_rk00013,0.24263232788323952,0.23712987345457692,0.2458599080617255
d1,o_min,m059523_o_min_ord15_rk00009,0.24260556483067108,0.23712987345457692,0.2458599080617255
d1,o_min,m048529_o_min_ord4_rk00015,0.24257170807986805,0.23712987345457692,0.2458599080617255
d1,o_min,m060522_o_min_ord16_rk00008,0.2425657005059786,0.23712987345457692,0.2458599080617255
d1,o_min,m056527_o_min_ord12_rk00013,0.2424699914879781,0.23712987345457692,0.2458599080617255
d1,o_min,m052530_o_min_ord8_rk00016,0.24243449770179548,0.23712987345457692,0.2458599080617255
d1,o_min,m047520_o_min_ord3_rk00006,0.24236434296346154,0.23712987345457692,0.2458599080617255
d1,o_min,m052515_o_min_ord8_rk00001,0.24233335442063786,0.23712987345457692,0.2458599080617255
d1,o_min,m074517_o_min_ord30_rk00003,0.2423211254175136,0.23712987345457692,0.2458599080617255
d1,o_min,m056517_o_min_ord12_rk00003,0.24230450723643848,0.23712987345457692,0.2458599080617255
d1,o_min,m052529_o_min_ord8_rk00015,0.24225025445008486,0.23712987345457692,0.2458599080617255
d1,o_min,m048526_o_min_ord4_rk00012,0.2421994661150777,0.23712987345457692,0.2458599080617255
d1,o_min,m050519_o_min_ord6_rk00005,0.24213764894844725,0.23712987345457692,0.2458599080617255
d1,o_min,m047528_o_min_ord3_rk00014,0.24212856169745722,0.23712987345457692,0.2458599080617255
d1,o_min,m051524_o_min_ord7_rk00010,0.24212211441432052,0.23712987345457692,0.2458599080617255
d1,o_min,m048523_o_min_ord4_rk00009,0.24211839921159084,0.23712987345457692,0.2458599080617255
d1,o_min,m074529_o_min_ord30_rk00015,0.24211359834285662,0.23712987345457692,0.2458599080617255
d1,o_min,m059524_o_min_ord15_rk00010,0.24206878262099407,0.23712987345457692,0.2458599080617255
d1,o_min,m059521_o_min_ord15_rk00007,0.24205792869448528,0.23712987345457692,0.2458599080617255
d1,o_min,m049529_o_min_ord5_rk00015,0.24205459452824807,0.23712987345457692,0.2458599080617255
d1,o_min,m069530_o_min_ord25_rk00016,0.24198668038644477,0.23712987345457692,0.2458599080617255
d1,o_min,m051527_o_min_ord7_rk00013,0.24198575315925253,0.23712987345457692,0.2458599080617255
d1,o_min,m060523_o_min_ord16_rk00009,0.24194087278193588,0.23712987345457692,0.2458599080617255
d1,o_min,m057531_o_min_ord13_rk00017,0.2419370098745911,0.23712987345457692,0.2458599080617255
d1,o_min,m059516_o_min_ord15_rk00002,0.24190849363123412,0.23712987345457692,0.2458599080617255
d1,o_min,m053519_o_min_ord9_rk00005,0.24182294838752483,0.23712987345457692,0.2458599080617255
d1,o_min,m060515_o_min_ord16_rk00001,0.24168842415925773,0.23712987345457692,0.2458599080617255
d1,o_min,m053534_o_min_ord9_rk00020,0.2416836357132044,0.23712987345457692,0.2458599080617255
d1,o_min,m050516_o_min_ord6_rk00002,0.2416780010775994,0.23712987345457692,0.2458599080617255
d1,o_min,m058527_o_min_ord14_rk00013,0.2416424274401382,0.23712987345457692,0.2458599080617255
d1,o_min,m050532_o_min_ord6_rk00018,0.2416104166472649,0.23712987345457692,0.2458599080617255
d1,o_min,m055527_o_min_ord11_rk00013,0.24160149539219344,0.23712987345457692,0.2458599080617255
d1,o_min,m050526_o_min_ord6_rk00012,0.2415558231803423,0.23712987345457692,0.2458599080617255
d1,o_min,m055526_o_min_ord11_rk00012,0.24155076172657364,0.23712987345457692,0.2458599080617255
d1,o_min,m059526_o_min_ord15_rk00012,0.24148378012365346,0.23712987345457692,0.2458599080617255
d1,o_min,m061515_o_min_ord17_rk00001,0.24144363404904257,0.23712987345457692,0.2458599080617255
d1,o_min,m051530_o_min_ord7_rk00016,0.24142611734853148,0.23712987345457692,0.2458599080617255
d1,o_max,m021019_o_max_ord24_rk00020,0.24327311964998388,0.23712987345457692,0.2458599080617255
d1,o_max,m019004_o_max_ord22_rk00005,0.24216822969571639,0.23712987345457692,0.2458599080617255
d1,o_max,m013003_o_max_ord16_rk00004,0.24168710761170187,0.23712987345457692,0.2458599080617255
