objective,rung,model_id,model_rank,global_oof_r2,order,variable,domain
o_min,xgb_tree_d3,m070517_o_min_ord26_rk00003,9,0.46527111983378533,26,mean_prec2_areaw_o,Precipitation/droughts
o_min,xgb_tree_d3,m070517_o_min_ord26_rk00003,9,0.46527111983378533,26,mean_prec2_o,Precipitation/droughts
o_min,xgb_tree_d3,m070517_o_min_ord26_rk00003,9,0.46527111983378533,26,mean_temp_areaw_o,Temperature
o_min,xgb_tree_d3,m070517_o_min_ord26_rk00003,9,0.46527111983378533,26,scpdsi_o,Precipitation/droughts
o_min,xgb_tree_d3,m070517_o_min_ord26_rk00003,9,0.46527111983378533,26,scpdsi_aw_o,Precipitation/droughts
o_min,xgb_tree_d3,m070517_o_min_ord26_rk00003,9,0.46527111983378533,26,Pop_basic_drinking-water(%),Soil and water quality
o_min,xgb_tree_d3,m070517_o_min_ord26_rk00003,9,0.46527111983378533,26,Poisoning_mortality_rate,Soil and water quality
o_min,xgb_tree_d3,m070517_o_min_ord26_rk00003,9,0.46527111983378533,26,deaths_trans,Disease-related mortality
o_min,xgb_tree_d3,m070517_o_min_ord26_rk00003,9,0.46527111983378533,26,GINI,Socioeconomic
o_min,xgb_tree_d3,m070517_o_min_ord26_rk00003,9,0.46527111983378533,26,unemp,Socioeconomic
o_min,xgb_tree_d3,m070517_o_min_ord26_rk00003,9,0.46527111983378533,26,inclu_suff_est,Democracy
o_min,xgb_tree_d3,m070517_o_min_ord26_rk00003,9,0.46527111983378533,26,local_dem_est,Democracy
o_min,xgb_tree_d3,m070517_o_min_ord26_rk00003,9,0.46527111983378533,26,free_relig_est,Democracy
o_min,xgb_tree_d3,m070517_o_min_ord26_rk00003,9,0.46527111983378533,26,basic_welf_est,Democracy
o_min,xgb_tree_d3,m070517_o_min_ord26_rk00003,9,0.46527111983378533,26,civic_engage_est,Democracy
o_min,xgb_tree_d3,m070517_o_min_ord26_rk00003,9,0.46527111983378533,26,elect_part_est,Democracy
