objective,rung,model_id,model_rank,global_oof_r2,order,variable,domain
o_min,xgb_tree_d3,m062532_o_min_ord18_rk00018,8,0.2607507845147454,18,maxgtemp_o,Temperature
o_min,xgb_tree_d3,m062532_o_min_ord18_rk00018,8,0.2607507845147454,18,mean_anomalies_areaw_o,Temperature
o_min,xgb_tree_d3,m062532_o_min_ord18_rk00018,8,0.2607507845147454,18,sd_lr_o,Temperature
o_min,xgb_tree_d3,m062532_o_min_ord18_rk00018,8,0.2607507845147454,18,mean_temp_areaw_o,Temperature
o_min,xgb_tree_d3,m062532_o_min_ord18_rk00018,8,0.2607507845147454,18,scpdsi_o,Precipitation/droughts
o_min,xgb_tree_d3,m062532_o_min_ord18_rk00018,8,0.2607507845147454,18,scpdsi_aw_o,Precipitation/droughts
o_min,xgb_tree_d3,m062532_o_min_ord18_rk00018,8,0.2607507845147454,18,Pop_basic_drinking-water(%),Soil and water quality
o_min,xgb_tree_d3,m062532_o_min_ord18_rk00018,8,0.2607507845147454,18,deaths_trans,Disease-related mortality
o_min,xgb_tree_d3,m062532_o_min_ord18_rk00018,8,0.2607507845147454,18,unemp,Socioeconomic
o_min,xgb_tree_d3,m062532_o_min_ord18_rk00018,8,0.2607507845147454,18,access_just_est,Democracy
o_min,xgb_tree_d3,m062532_o_min_ord18_rk00018,8,0.2607507845147454,18,free_relig_est,Democracy
o_min,xgb_tree_d3,m062532_o_min_ord18_rk00018,8,0.2607507845147454,18,basic_welf_est,Democracy
o_min,xgb_tree_d3,m062532_o_min_ord18_rk00018,8,0.2607507845147454,18,elect_part_est,Democracy
o_min,xgb_tree_d3,m062532_o_min_ord18_rk00018,8,0.2607507845147454,18,direct_dem_est,Democracy
o_min,xgb_tree_d3,m062532_o_min_ord18_rk00018,8,0.2607507845147454,18,migration,Migration
o_min,xgb_tree_d3,m062532_o_min_ord18_rk00018,8,0.2607507845147454,18,Average share of green area in city/ urban area,Green space access
o_min,xgb_tree_d3,m072528_o_min_ord28_rk00014,9,0.2602806851567073,28,PM2.5,Air Pollution
o_min,xgb_tree_d3,m072528_o_min_ord28_rk00014,9,0.2602806851567073,28,Nitrogen oxide (NOx),Air Pollution
